Time	Position_lat	Position_lng	Accelerometer_x	Accelerometer_y	Accelerometer_z	Gyroscope_x	Gyroscope_y	Gyroscope_z	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 11:56:05.644265	lat	lng	-0.016845703125	0.01416015625	0.990478515625	2.42748091603	0.0458015267176	0.595419847328	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 11:56:05.645948	lat	lng	-0.016357421875	0.0166015625	0.992431640625	2.30534351145	-0.030534351145	0.793893129771	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 11:56:05.647485	lat	lng	-0.016357421875	0.014892578125	1.00122070312	2.18320610687	0.0152671755725	0.916030534351	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 11:56:05.649037	lat	lng	-0.019287109375	0.017822265625	1.00244140625	2.32061068702	-0.0458015267176	0.748091603053	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 11:56:05.650549	lat	lng	-0.01611328125	0.015380859375	0.995361328125	2.48854961832	-0.0458015267176	0.687022900763	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 11:56:05.652059	lat	lng	-0.019775390625	0.0146484375	0.99365234375	2.45801526718	-0.030534351145	0.763358778626	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 11:56:05.653566	lat	lng	-0.0205078125	0.017822265625	0.990966796875	2.50381679389	-0.24427480916	0.564885496183	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 11:56:05.655066	lat	lng	-0.020751953125	0.014404296875	0.9931640625	2.54961832061	-0.152671755725	0.427480916031	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 11:56:05.656571	lat	lng	-0.0166015625	0.013916015625	0.9970703125	2.38167938931	-0.152671755725	0.717557251908	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 11:56:05.658078	lat	lng	-0.01708984375	0.01513671875	0.993896484375	2.19847328244	-0.24427480916	0.870229007634	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 11:56:05.659582	lat	lng	-0.016845703125	0.0166015625	0.99462890625	2.21374045802	0.030534351145	0.793893129771	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 11:56:05.661082	lat	lng	-0.016357421875	0.018798828125	0.98486328125	2.4427480916	0.12213740458	0.687022900763	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 11:56:05.662581	lat	lng	-0.018310546875	0.015869140625	0.9873046875	2.36641221374	0.0610687022901	0.458015267176	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 11:56:05.664080	lat	lng	-0.0185546875	0.01513671875	0.9912109375	2.3358778626	-0.18320610687	0.671755725191	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 11:56:05.665582	lat	lng	-0.021240234375	0.017822265625	0.991943359375	2.15267175573	-0.351145038168	0.839694656489	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 11:56:05.667091	lat	lng	-0.02001953125	0.017822265625	0.992919921875	2.42748091603	-0.152671755725	0.595419847328	Magnetometer_x	Magnetometer_y	Magnetometer_z
