Time	Position_lat	Position_lng	Accelerometer_x	Accelerometer_y	Accelerometer_z	Gyroscope_x	Gyroscope_y	Gyroscope_z	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.820959	lat	lng	0.07861328125	-0.00634765625	0.98974609375	2.67175572519	-0.36641221374	0.381679389313	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.822618	lat	lng	0.077880859375	-0.007568359375	0.99072265625	2.51908396947	-0.412213740458	0.641221374046	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.824186	lat	lng	0.076171875	-0.00927734375	0.987548828125	2.67175572519	-0.702290076336	0.702290076336	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.825700	lat	lng	0.0771484375	-0.010009765625	0.983642578125	2.64122137405	-0.442748091603	0.229007633588	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.827210	lat	lng	0.079833984375	-0.00830078125	0.987548828125	2.67175572519	-0.595419847328	0.702290076336	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.828752	lat	lng	0.078369140625	-0.009033203125	0.990478515625	2.47328244275	-0.534351145038	0.625954198473	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.830398	lat	lng	0.080322265625	-0.007568359375	0.986328125	2.65648854962	-0.458015267176	0.748091603053	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.832222	lat	lng	0.07470703125	-0.0078125	0.98583984375	2.3358778626	-0.290076335878	0.778625954198	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.834986	lat	lng	0.073974609375	-0.006591796875	0.9921875	2.59541984733	-0.442748091603	0.641221374046	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.836724	lat	lng	0.079833984375	-0.010498046875	0.9892578125	2.56488549618	-0.396946564885	0.717557251908	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.838359	lat	lng	0.074462890625	-0.0087890625	0.991455078125	2.65648854962	-0.259541984733	0.717557251908	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.840021	lat	lng	0.075927734375	-0.01025390625	0.979248046875	2.54961832061	-0.442748091603	0.595419847328	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.841686	lat	lng	0.07861328125	-0.008056640625	0.984375	2.76335877863	-0.458015267176	0.702290076336	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.843293	lat	lng	0.078857421875	-0.007568359375	0.986083984375	2.70229007634	-0.290076335878	0.595419847328	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.844809	lat	lng	0.078369140625	-0.0087890625	0.990478515625	2.85496183206	-0.610687022901	0.717557251908	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.846316	lat	lng	0.076904296875	-0.01123046875	0.98828125	2.71755725191	-0.458015267176	0.702290076336	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.847827	lat	lng	0.079833984375	-0.0078125	0.99072265625	2.83969465649	-0.519083969466	0.519083969466	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.849342	lat	lng	0.078125	-0.006591796875	0.9873046875	2.65648854962	-0.503816793893	0.580152671756	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.850842	lat	lng	0.076904296875	-0.00927734375	0.991943359375	2.50381679389	-0.396946564885	0.763358778626	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.852465	lat	lng	0.076171875	-0.008544921875	0.991455078125	2.67175572519	-0.320610687023	0.641221374046	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.853972	lat	lng	0.07568359375	-0.00732421875	0.992919921875	2.6106870229	-0.351145038168	0.549618320611	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.855535	lat	lng	0.077392578125	-0.00537109375	0.989990234375	2.65648854962	-0.396946564885	0.625954198473	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.857067	lat	lng	0.0771484375	-0.007080078125	0.989990234375	2.59541984733	-0.442748091603	0.732824427481	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.858570	lat	lng	0.078857421875	-0.00830078125	0.996337890625	2.54961832061	-0.442748091603	0.549618320611	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.860177	lat	lng	0.07861328125	-0.009033203125	0.993896484375	2.51908396947	-0.274809160305	0.625954198473	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.861681	lat	lng	0.07958984375	-0.008544921875	0.98291015625	2.58015267176	-0.18320610687	0.656488549618	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.863225	lat	lng	0.077392578125	-0.0126953125	0.984619140625	2.45801526718	-0.396946564885	0.564885496183	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.864931	lat	lng	0.0771484375	-0.009033203125	0.98876953125	2.58015267176	-0.473282442748	0.641221374046	Magnetometer_x	Magnetometer_y	Magnetometer_z
2017-08-22 16:36:11.866629	lat	lng	0.077392578125	-0.007080078125	0.984130859375	2.6106870229	-0.412213740458	0.519083969466	Magnetometer_x	Magnetometer_y	Magnetometer_z
