0:00:00.002204	-0.022705078125	0.1845703125	0.94384765625	-7.25190839695	-4.99236641221	10.9465648855
0:00:00.011776	-0.022705078125	0.180908203125	0.9501953125	-8.28244274809	-5.35114503817	11.572519084
0:00:00.011631	-0.00390625	0.1572265625	0.95361328125	-8.8320610687	-5.54961832061	12.4351145038
0:00:00.011569	0.001953125	0.131103515625	0.970458984375	-8.30534351145	-5.58015267176	12.9541984733
0:00:00.011606	0.0	0.122802734375	0.967041015625	-8.00763358779	-6.09923664122	13.2213740458
0:00:00.011707	-0.0029296875	0.1064453125	0.969970703125	-7.41984732824	-6.72519083969	13.1374045802
0:00:00.011647	-0.003173828125	0.103759765625	0.966552734375	-6.45038167939	-6.73282442748	13.6488549618
0:00:00.011584	-0.006103515625	0.1044921875	0.968505859375	-4.85496183206	-6.99236641221	11.7251908397
0:00:00.011618	-0.010986328125	0.1123046875	0.939697265625	-4.51908396947	-6.39694656489	14.2977099237
0:00:00.011656	0.0009765625	0.114013671875	0.931884765625	-4.27480916031	-5.82442748092	14.8549618321
0:00:00.011643	0.002685546875	0.1279296875	0.92041015625	-5.03816793893	-4.06106870229	15.0763358779
0:00:00.011598	0.0029296875	0.12353515625	0.91015625	-6.14503816794	-3.02290076336	15.4122137405
0:00:00.011588	0.00341796875	0.123779296875	0.926025390625	-7.36641221374	-1.81679389313	15.8015267176
0:00:00.011609	0.00048828125	0.12109375	0.97021484375	-7.6641221374	-1.64885496183	16.5572519084
0:00:00.011613	-0.001708984375	0.103759765625	1.00268554688	-6.69465648855	-2.3358778626	17.2671755725
0:00:00.011589	-0.006103515625	0.094970703125	1.04174804688	-5.15267175573	-2.98473282443	17.641221374
0:00:00.011662	-0.003662109375	0.1005859375	1.0498046875	-3.6641221374	-4.31297709924	18.0763358779
0:00:00.011688	-0.0029296875	0.1005859375	1.02758789062	-2.41221374046	-4.74809160305	18.427480916
0:00:00.011654	-0.010498046875	0.103759765625	1.02807617188	-1.90076335878	-5.29007633588	18.786259542
0:00:00.011601	-0.01904296875	0.11181640625	1.01586914062	-2.59541984733	-5.96946564885	18.9160305344
0:00:00.011590	-0.023193359375	0.099853515625	1.01342773438	-3.34351145038	-6.45801526718	19.679389313
0:00:00.011586	-0.02685546875	0.095947265625	1.01147460938	-4.48854961832	-6.62595419847	19.7633587786
0:00:00.011599	-0.0439453125	0.0908203125	1.01928710938	-5.31297709924	-6.74809160305	20.5114503817
0:00:00.011611	-0.055908203125	0.08935546875	1.017578125	-5.23664122137	-7.06870229008	21.572519084
0:00:00.011580	-0.05810546875	0.084228515625	1.05029296875	-4.58015267176	-8.30534351145	22.6183206107
0:00:00.011578	-0.05322265625	0.090087890625	1.05444335938	-3.80916030534	-8.80152671756	23.9618320611
0:00:00.011609	-0.051513671875	0.084716796875	1.05297851562	-3.07633587786	-10.1374045802	25.2442748092
0:00:00.011671	-0.04736328125	0.0849609375	1.041015625	-2.4427480916	-11.1679389313	26.1374045802
0:00:00.011633	-0.04541015625	0.098388671875	1.02661132812	-2.35114503817	-11.4580152672	27.4885496183
0:00:00.011600	-0.04443359375	0.107421875	0.99072265625	-3.18320610687	-10.2595419847	28.6946564885
0:00:00.011591	-0.043701171875	0.097900390625	0.962890625	-4.95419847328	-9.95419847328	29.8854961832
0:00:00.011623	-0.033447265625	0.0927734375	0.96484375	-6.74045801527	-8.74045801527	30.7022900763
0:00:00.011641	-0.022705078125	0.0654296875	0.974365234375	-8.47328244275	-8.79389312977	31.2061068702
0:00:00.011584	-0.017333984375	0.04345703125	0.988525390625	-8.82442748092	-7.54198473282	31.4351145038
0:00:00.011608	-0.02197265625	0.0205078125	0.9912109375	-8.6641221374	-7.4427480916	31.2442748092
0:00:00.011652	-0.009521484375	-0.001953125	0.98583984375	-7.76335877863	-6.79389312977	31.1221374046
0:00:00.011638	-0.01171875	-0.005859375	0.98046875	-7.3358778626	-6.06106870229	30.5572519084
0:00:00.011593	-0.007080078125	-0.00439453125	0.97705078125	-6.30534351145	-4.99236641221	30.358778626
0:00:00.011586	-0.009033203125	0.016845703125	0.976318359375	-5.87786259542	-4.26717557252	29.9312977099
0:00:00.011597	-0.008056640625	0.026123046875	0.956787109375	-5.90076335878	-3.20610687023	30.1374045802
0:00:00.011603	-0.00830078125	0.01708984375	0.951416015625	-6.9465648855	-1.75572519084	29.5877862595
0:00:00.011858	-0.015380859375	0.032470703125	0.973876953125	-7.47328244275	-1.40458015267	29.6106870229
